plant,species,ontogeny,total,heteroblasty,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15
Pfoe4,foetida,23,24,2,-71.689849,551.2435628,-50.22637213,514.5385981,-35.33945105,438.8582838,14.59792242,287.2811349,1.209388415,489.8955151,-2.950108181,543.6706839,-542.9179436,100.3388138,-571.477296,-13.31189916,-583.5367083,-455.7485114,-464.5481668,-516.5764162,82.52993392,-1018.070966,405.7676428,-509.9517822,542.605368,-421.0131754,645.2320157,-39.36995636,630.7436238,48.21611439
Pfoe4,foetida,24,24,1,-52.38536721,531.9697578,-38.64087312,486.2692247,-22.04998333,345.3374726,26.52766568,306.3824506,27.69954596,452.7299805,23.525061,505.2358217,-640.6552529,196.0381078,-650.0147918,51.07292839,-616.8653599,-469.9796761,-396.9976553,-499.5884632,96.8214684,-1060.65926,408.6205041,-501.9375556,564.8402247,-429.8197977,639.1023444,-35.58285709,630.4724692,122.5318657
Pfoe5,foetida,1,20,20,-35.66039563,265.0562768,-61.20916735,237.7599383,-26.62232125,216.4348388,11.76483918,218.5959088,56.94039057,234.7718875,33.36560759,262.8213881,-577.1455642,326.6037918,-650.6073286,237.6281469,-763.9739725,-274.3077791,-331.9057055,-311.6928679,13.97055161,-1490.98649,327.9199835,-286.0686794,734.7040354,-210.7971342,665.0519508,246.5788734,603.4070964,327.6019
Pfoe5,foetida,2,20,19,-25.62438471,284.5492632,-49.93598052,268.8661384,-5.898696073,264.9952394,28.67764272,256.3430883,64.52918351,265.9795806,54.28811171,284.8985064,-668.1864396,256.0057959,-722.641147,164.3423011,-696.2104474,-304.859808,-348.8800539,-285.0567608,-20.89498659,-1417.299689,358.3701196,-336.8211573,729.8404529,-262.0573047,666.707064,237.4595719,635.8595615,322.6552347
Pfoe5,foetida,3,20,18,-28.7691416,274.4131292,-50.06059375,263.3421041,-13.20374631,258.7418719,9.888433893,249.0268035,47.41784447,247.5727814,36.01041921,262.6840918,-684.526981,279.2305329,-716.869264,183.4901323,-741.0536713,-261.476021,-337.1987653,-357.8060865,25.70557117,-1355.52815,332.2551201,-301.7190953,709.1170616,-265.914319,734.6414764,222.1998726,676.6462364,301.7423521
Pfoe5,foetida,4,20,17,-12.72721855,270.8090588,-36.40317266,261.5336602,0.588792724,253.9297483,25.59844802,251.5624021,54.53552752,258.1817885,40.52721607,274.2933399,-698.1723766,291.0142561,-725.4379692,223.7269503,-751.287638,-295.8505604,-375.1241129,-351.0715538,49.71043024,-1348.030789,356.8183452,-322.0269793,731.7026274,-267.5171491,693.6606427,213.6232862,646.010458,285.8225417
Pfoe5,foetida,5,20,16,-30.03802573,268.8850997,-47.39869503,253.4985294,-26.30241292,237.6334708,-3.695099727,232.7161756,25.44518251,241.497739,11.33810929,258.9064336,-621.7437617,313.3033232,-696.4004779,254.1239351,-768.3536663,-286.7226725,-331.979939,-306.2200075,47.30111445,-1399.026852,417.935792,-349.8251013,713.2423156,-297.739336,676.949342,259.5451047,633.7002223,319.4241584
Pfoe5,foetida,6,20,15,-13.54201054,263.4908548,-35.46050688,252.0355321,-6.746414877,247.2984474,17.86369124,238.6604184,45.304065,246.7717692,36.84549941,260.6036935,-699.9109445,313.0425595,-717.0761754,205.3494353,-758.7589891,-298.1987908,-391.9038936,-329.1851879,58.56537328,-1321.067294,343.4605765,-326.3215371,755.5618654,-279.1662431,696.2041781,219.7512569,669.5936859,306.9350854
Pfoe5,foetida,7,20,14,-17.07292257,266.3223338,-33.52661903,258.5638328,-23.09371228,241.3159619,3.738584275,238.0646082,24.87588025,251.4570116,12.24371918,264.340306,-699.0462941,310.6803691,-745.0948809,223.1987784,-768.4989909,-290.884377,-359.8172499,-344.8066411,63.41816555,-1279.735009,360.9417335,-307.5545639,743.2323211,-255.6952925,740.8427269,176.9338788,696.857539,247.7988023
Pfoe5,foetida,8,20,13,-22.45339726,216.4431911,-37.10288407,211.7906016,-17.42247795,196.1323778,7.595982997,193.8132091,32.06092165,206.3300391,20.21256675,215.0227481,-657.5081375,349.9741992,-710.5828297,286.3797708,-759.5920763,-275.194832,-346.123291,-357.6096189,8.726560714,-1326.219703,348.2351727,-310.4064342,764.8646008,-232.6153461,721.4713446,275.7568059,647.6179435,350.402991
Pfoe5,foetida,9,20,12,5.90072303,239.0638475,-10.72942174,234.1082927,4.327776716,218.7036028,38.59927873,221.2011746,67.25490103,232.9905583,51.98996306,243.7154205,-718.2693193,274.5588056,-729.3181533,206.7280005,-734.2840426,-267.2815361,-363.9323104,-344.0050759,2.279134749,-1328.815795,327.0270226,-350.5636613,732.755754,-264.0827792,702.0629425,311.9821143,624.3357508,371.6970301
Pfoe5,foetida,10,20,11,-11.56773955,230.4686616,-28.47710475,226.2045326,-3.723503283,218.1182303,18.75017731,211.8211219,44.41698517,218.7898495,32.52935828,231.8092229,-663.5331842,337.413381,-738.5227369,250.3628555,-786.3727628,-259.9856737,-340.2348782,-379.4699201,-6.148311652,-1315.768226,437.5130877,-370.6298737,738.5219611,-210.3159597,691.7915368,270.819775,615.057115,340.3620231
Pfoe5,foetida,11,20,10,-41.57966599,207.3451146,-56.65479763,200.2283519,-36.73185943,188.5312076,-16.55131511,189.7950117,6.362155266,202.9110816,-4.570594841,212.5628306,-581.5598463,419.4804243,-679.8482776,332.7399995,-791.0198046,-249.8856793,-353.4051356,-376.9430368,47.40496943,-1350.553529,440.1334157,-309.1671649,772.5443737,-246.4534822,684.0435808,235.4032159,611.4328022,344.0056544
Pfoe5,foetida,12,20,9,-12.2902138,272.898565,-31.08518809,261.7173717,0.076521014,253.3824709,28.35478916,249.550055,42.87201915,261.7090662,34.97477355,275.6330063,-686.7728751,347.3320667,-731.646242,240.6951699,-750.6813502,-339.4245715,-408.461806,-417.6499998,41.07855958,-1298.778212,387.7772098,-298.279942,718.7311083,-253.712068,694.4268087,182.8560878,672.645886,262.0709336
Pfoe5,foetida,13,20,8,3.655812925,270.0272882,-8.624526093,257.2278995,3.126731884,243.1742132,29.63821314,240.8764548,54.66890699,248.8141427,46.09940035,262.535575,-673.3717004,343.98147,-757.5210322,247.332054,-736.753512,-329.0900415,-453.6530524,-400.7019299,32.80691398,-1307.546029,461.5332005,-321.1699029,721.2025756,-268.58072,672.846041,205.9132552,604.3460266,307.2062702
Pfoe5,foetida,14,20,7,-49.00512581,303.0166311,-53.09874303,293.1919912,-35.04763449,289.5071211,-8.22904166,298.3991985,3.930198702,307.2501306,-3.653067549,316.9529665,-603.1802992,322.2131662,-660.7913428,236.882876,-613.4779964,-383.3980139,-452.6788732,-466.1229736,-35.25172567,-1315.417423,516.4094407,-384.9849364,647.4198186,-366.1052791,688.1193817,225.5615811,658.53501,323.0529636
Pfoe5,foetida,15,20,6,-38.32278355,330.1561351,-47.18311182,317.307827,-23.94273175,316.4473718,1.808912276,308.5470156,25.69194326,313.9603271,16.42564825,322.5167089,-648.7021359,243.1655964,-667.1103215,167.4600945,-635.9908365,-345.401806,-538.6855871,-368.3056526,64.8786451,-1270.738693,530.6357765,-459.6328684,641.2152381,-412.3907281,663.80344,231.1335117,655.4779046,305.7751596
Pfoe5,foetida,16,20,5,-26.57954018,385.4419041,-33.63949508,368.1128972,-16.44359168,366.5495327,12.791051,367.4772234,31.6973695,367.9350521,30.90143366,382.6538792,-628.3489204,173.1119766,-662.8554393,71.96780511,-615.1887006,-370.3473983,-523.191678,-463.1488061,-13.20221157,-1247.988274,505.9432592,-448.7864362,620.1054237,-366.8309463,665.2400929,167.4812797,652.7709469,246.3703106
Pfoe5,foetida,17,20,4,-29.70727979,398.4398341,-34.31528892,380.8176417,-15.92096662,374.1422881,11.83871179,378.9742593,32.94803049,384.2670538,31.04265486,398.5142796,-605.3628722,229.4933856,-618.9130837,139.626386,-501.5507628,-487.450963,-416.2669126,-529.0970642,-22.13037206,-1241.260457,381.9758459,-511.7649377,491.7693328,-457.5662361,679.6763085,225.1037537,614.9166544,317.760776
Pfoe5,foetida,18,20,3,-38.14436604,438.9810289,-39.33132069,423.672327,-24.42836371,403.2997232,2.201488519,397.7491631,20.04592633,409.8881949,21.08560517,432.4053407,-585.9011575,242.4618439,-611.5518907,186.0330586,-429.6289167,-490.6793742,-356.0437955,-643.871194,-60.64151135,-1233.642239,371.613814,-481.5844448,524.0092841,-425.2464991,630.510195,134.4449349,576.205009,206.0881361
Pfoe5,foetida,19,20,2,-3.542465462,383.7062195,-4.939685337,370.5953127,6.670207925,351.6629911,31.56366508,347.4014711,43.58773607,372.2490193,42.99791078,390.6503971,-661.2485171,166.9765825,-685.9194209,90.73631603,-560.1297874,-376.3980049,-520.1134302,-435.6321197,22.09543418,-1266.666231,474.4192606,-494.9221673,551.3940708,-395.392254,646.2772635,212.0308557,616.8877574,283.0016119
Pfoe5,foetida,20,20,1,-26.45656098,405.3856104,-32.11111611,377.614504,-8.613753522,364.8909266,24.49198495,342.2708977,51.10111558,362.9409827,42.1814286,383.1884004,-566.6424993,355.1674669,-637.3297119,241.9612648,-563.9979596,-484.1219493,-451.0948684,-547.942163,71.92603038,-1329.860154,426.9716535,-488.5429668,524.8237506,-367.2573221,578.2336399,137.3678154,566.5168661,246.9366863
Pfoe6,foetida,1,21,21,-7.252422181,254.2077678,-42.12869362,236.5308796,-4.766243072,226.4280886,33.85374202,203.8229974,81.16008866,215.8197229,60.60700656,241.0121081,-579.6417506,324.0003643,-630.0554109,280.1191212,-752.0978223,-245.9324953,-414.3471129,-327.159283,61.93298554,-1497.777068,378.8054399,-385.3732384,718.9829077,-233.4933963,580.4567999,323.0246677,514.4904853,384.7697636
Pfoe6,foetida,2,21,20,-14.1968628,271.5739125,-44.3663427,261.5291747,-2.454832898,248.7476096,29.00473655,232.5802769,73.52287537,242.7894539,50.87864499,266.9753538,-607.6179958,306.2412797,-695.1136296,168.660972,-701.3508408,-219.7659042,-386.8588947,-355.1145958,24.5779939,-1436.488141,366.9257913,-427.2349547,719.8153326,-286.0193507,631.9088078,337.6672196,555.3252168,387.8576933
Pfoe6,foetida,3,21,19,-14.85984098,259.4335044,-35.8727618,246.83543,-4.91803591,239.1305916,23.53829428,229.5321163,57.7273127,240.3159141,41.21082668,254.1226594,-623.6433351,358.4068479,-702.7500047,283.9243637,-744.6018832,-290.0369238,-404.5994082,-380.9179426,75.55420952,-1404.05913,374.706488,-361.5385607,709.0221248,-243.7069999,658.3022245,247.9867579,591.1837895,320.5713712
Pfoe6,foetida,4,21,18,-10.59085896,258.1734616,-32.36645197,245.5556164,-1.737937485,244.196871,25.29428019,234.2932727,65.55723801,240.6038164,44.41399677,251.1040951,-714.5959396,226.257551,-773.4078766,160.8043026,-735.7391858,-269.6876572,-335.8076416,-282.71086,-42.34465001,-1300.07694,396.3711316,-345.3623123,776.1711977,-277.1332059,703.609674,262.8625846,635.1730237,351.1194038
Pfoe6,foetida,5,21,17,-39.66123365,251.8148924,-63.72257976,242.3762304,-22.3790582,238.1420782,8.999089819,233.589169,43.07876522,244.2494516,28.34114454,255.0591799,-621.4319783,306.7328038,-673.5773961,250.1166543,-730.4166608,-256.4964688,-400.9296279,-373.4713141,22.84201028,-1380.245906,362.6367094,-396.5569753,752.181002,-229.5311004,700.5757997,278.0176592,633.4640137,336.2036458
Pfoe6,foetida,6,21,16,-26.86383114,294.2331199,-52.06499946,278.8365438,-16.15979335,275.0614659,6.799314206,269.410297,27.15360627,278.8139897,15.85834965,294.280826,-724.8386314,234.4142027,-754.6121613,131.3059801,-680.9752495,-310.1719294,-326.9791527,-297.090539,-25.2672752,-1281.932973,353.1228247,-334.30825,748.2591376,-293.314375,730.8957552,180.3357429,725.6721064,280.1258986
Pfoe6,foetida,7,21,15,5.102895534,247.0318833,-15.07163802,239.6861717,14.27027614,232.0576802,38.88774604,221.2706044,61.45020884,231.9373375,50.40477866,246.344241,-675.3065052,302.872777,-729.4447873,214.1743612,-776.8183207,-235.7642007,-378.7458585,-322.9027941,44.16521444,-1395.895114,379.5361243,-319.8627157,769.3117834,-247.730138,630.1201895,260.8910707,582.1378929,325.8888358
Pfoe6,foetida,8,21,14,-36.47060583,236.330151,-48.62517902,228.4617641,-23.18460611,220.9344103,-1.379268664,218.5685251,15.28959872,233.2261685,7.743280231,250.9544629,-638.1354651,348.4590533,-685.9201398,266.1665078,-755.0810266,-266.0977377,-405.2498644,-329.3416956,65.31057444,-1358.476975,400.8094825,-354.4037548,744.1779303,-244.1507762,704.577387,250.1621018,656.1379023,299.207794
Pfoe6,foetida,9,21,13,-8.015799599,226.9363239,-18.43500819,216.6974192,-1.574977955,207.6933447,21.93381973,205.4919615,35.71227999,218.6861545,27.15300106,230.5830071,-636.6841347,317.8141244,-689.7058986,238.2739071,-701.0595412,-236.5284726,-414.6831028,-386.475336,-45.72054123,-1386.24452,399.7624711,-333.5815664,774.7824118,-239.6418005,660.8454162,322.3038432,595.6896044,397.9916098
Pfoe6,foetida,10,21,12,-17.62314897,228.2993105,-28.68058791,218.5493273,-15.05441052,203.8795098,12.3399375,203.5023476,25.14504465,217.2178082,14.99441613,226.4263795,-653.1097454,351.2414911,-702.1483892,263.8781932,-744.6443572,-272.3548323,-422.8632573,-343.8314271,40.93605648,-1313.61389,384.2987033,-348.8370038,795.8844623,-301.2604629,684.1554103,292.8195342,626.3698658,374.0837152
Pfoe6,foetida,11,21,11,-36.99228159,255.5276641,-49.77733063,246.931696,-32.54963831,240.883918,-6.760805283,237.1751577,7.133153662,246.3037689,-0.39479575,257.1473076,-617.6832255,311.48426,-693.0073804,243.3844875,-716.1717157,-280.9061153,-425.3957885,-359.7620308,29.23705301,-1342.044692,391.0049622,-377.6601787,724.899522,-234.4678079,747.200538,235.390846,679.2577328,320.6117189
Pfoe6,foetida,12,21,10,-18.40736861,262.3804586,-33.44554341,250.3888008,-15.67821086,240.2496329,12.38100783,234.6385739,26.08633462,245.4996916,16.35575688,257.8721704,-643.6438062,354.6486107,-722.377044,281.7545599,-746.2732802,-331.3236297,-355.3681186,-403.107113,46.92947232,-1302.493803,353.9924616,-382.0039013,737.0592527,-307.6501549,683.8407146,252.2410882,658.5483713,346.9050152
Pfoe6,foetida,13,21,9,-18.97858744,210.4279204,-31.71663216,204.1034283,-19.69878313,192.549243,12.87230415,189.6170166,26.91952848,202.0411942,16.37946404,211.123416,-633.1661036,392.3553945,-734.1150331,293.1867809,-751.5592659,-273.1040594,-344.148504,-350.8399112,29.4796882,-1326.753305,341.5834035,-337.3515112,785.5106901,-237.1531302,701.1067667,275.6845571,619.5310642,354.1129663
Pfoe6,foetida,14,21,8,-18.53893581,218.574839,-32.71908478,210.3725893,-19.07771994,197.5938427,10.20622737,194.8141093,33.10910084,207.6464427,18.00225095,218.2666319,-628.1040948,316.3420583,-698.0567778,259.0409283,-725.7523034,-279.1131375,-454.1715181,-339.2949355,-63.14890115,-1338.320743,501.1109273,-329.9849327,756.9856501,-193.2043591,703.1999117,293.5349294,616.9552675,363.7317369
Pfoe6,foetida,15,21,7,-40.94599028,307.0421494,-49.80764317,297.2672568,-38.91282774,286.7307334,-14.87961011,283.411075,10.21276731,286.716367,2.390219099,298.0953394,-637.2741391,319.3344965,-717.3973347,260.0562595,-693.9661942,-331.0618452,-420.9558581,-367.5004127,73.13322188,-1300.878176,518.2048693,-443.2534486,701.0801972,-334.6584954,675.6447812,184.4038078,633.4735415,254.2948932
Pfoe6,foetida,16,21,6,-49.62810919,379.469434,-56.02862537,364.240638,-35.3825355,361.3948135,-12.51254217,355.3875835,1.073157025,370.1153042,-1.51790955,384.5111194,-616.1773992,317.9925373,-670.5985845,248.2993223,-535.6411067,-469.7448043,-385.1587904,-535.5362356,30.41367831,-1217.880302,450.8246851,-493.0908534,553.9231414,-402.1857228,697.8561066,114.3471605,628.5548342,222.6800056
Pfoe6,foetida,17,21,5,-15.43152979,336.7085115,-23.96242035,326.8344701,0.783452832,320.6661276,22.65063125,316.1526934,40.86062123,326.2075062,35.54852443,337.8970583,-670.635474,219.2217172,-703.1050277,116.4818404,-622.1170895,-344.0133502,-504.4272543,-412.8273063,-11.47690767,-1287.05798,506.7163427,-437.9598415,626.8246596,-341.6644503,686.6592843,219.9834884,631.112187,303.3695151
Pfoe6,foetida,18,21,4,-27.46197307,410.7739153,-26.51801042,394.8755694,-21.69323795,364.3580231,13.23040472,374.8763917,25.85332005,391.3918226,24.55581487,401.1046047,-645.0222729,237.6118232,-670.7582729,140.7107275,-569.3331407,-428.7277495,-445.414954,-487.6846169,50.85929741,-1239.236949,474.3644411,-492.8858858,532.48085,-401.4681735,653.1957207,134.3496102,631.6620131,199.9508865
Pfoe6,foetida,19,21,3,-39.74912416,402.4921452,-49.03972542,379.7507853,-33.56917244,368.3576766,-4.263943775,362.9882981,14.00025237,376.9400492,12.44735229,402.6897701,-589.3003006,252.9022162,-616.2285109,170.5326116,-526.2082365,-391.4662292,-435.7546865,-479.369556,51.35519366,-1345.49263,477.4241857,-501.6305955,512.9628413,-428.0469361,632.0502519,166.6386863,593.8736231,262.7137085
Pfoe6,foetida,20,21,2,-137.5846997,394.5000892,-135.8059799,369.5551085,-110.9941917,344.8569652,-76.66790226,336.8861084,-52.36155121,373.9411927,-70.53258766,420.9123443,-498.5405267,291.765902,-563.6552137,181.8308598,-604.9177935,-305.8010464,-529.7341311,-357.3207962,233.0726747,-1215.330586,522.9935239,-470.7029379,635.4280828,-399.4527684,698.2075875,-32.71017904,691.0927085,67.06974387
Pfoe6,foetida,21,21,1,-17.71264395,440.4762091,-26.86779932,412.8151516,-10.46469078,381.1750169,25.52501344,344.5454508,45.02948526,376.4125376,35.54654052,408.9153584,-635.6120361,220.6017233,-671.2199058,103.9825432,-564.3943049,-517.6457122,-418.2545201,-662.5605526,-62.10489358,-915.7957137,467.2887067,-579.3711209,534.831605,-444.4546809,689.7783188,177.1401016,608.6311248,253.7636879
Pgal1,galbana,1,15,15,-49.35519998,409.3163401,-45.42851735,394.8431408,-45.40598088,335.2217134,17.62812046,334.2505811,19.29312583,408.5592925,13.07581176,424.0723216,-327.0057129,197.365658,-341.0366488,93.33953491,-320.7443489,-202.8675501,-306.274069,-346.3076172,22.293524,-1764.686386,341.6857035,-346.346546,351.7385946,-255.9712469,333.4968067,104.4349016,336.0387909,214.775862
Pgal1,galbana,2,15,14,11.63740769,376.6413645,8.64987768,366.7875959,10.21652915,292.3237555,50.54645969,319.4976457,55.37098379,360.7332796,56.20493039,372.8437598,-330.7002654,142.0699541,-343.5747683,62.98198454,-355.0441662,-238.8696997,-356.899544,-318.2153348,-113.7462318,-1802.521612,348.9219355,-217.8410722,347.607243,-85.49529617,324.2104542,139.9873601,286.5991546,229.0763148
Pgal1,galbana,3,15,13,11.74658373,336.6379372,11.61369117,323.4725346,14.64605196,276.0416471,57.94539751,304.5714172,58.34407521,344.067625,56.69500225,354.6176661,-373.4060906,181.9401653,-416.7875282,58.31748723,-414.7283244,-201.5270478,-415.8387215,-311.531886,-72.61191914,-1788.500815,370.8818032,-289.0421235,395.9165271,-127.7827655,380.7828545,228.1635083,334.8005973,310.5546493
Pgal1,galbana,4,15,12,-21.2175889,471.9700358,-21.10781479,465.7336636,-19.35402296,410.3995825,6.949920387,333.6635735,15.81902869,450.0081097,16.39274874,461.7150292,-393.737742,105.150766,-389.6835369,-7.067350565,-364.5493739,-253.5572967,-358.5266718,-359.5024589,-21.34695453,-1676.608777,368.5017288,-315.5136084,391.6176671,-211.1360154,398.1334366,9.399806191,392.1091754,115.344941
Pgal1,galbana,5,15,11,1.056968639,257.424216,-1.054399204,247.7378164,-5.496446062,229.2219932,31.56387362,213.0253527,29.93035864,244.6371425,29.88589555,255.6062793,-256.5766266,221.6442723,-316.3567111,165.2648622,-374.858607,-47.26082145,-373.324881,-107.2632214,135.0909822,-1847.388022,277.810655,-125.5946146,278.6107399,-4.606256794,286.2512668,100.2784799,257.4669306,197.2725221
Pgal1,galbana,6,15,10,18.43044239,381.6088126,18.01917621,369.5573338,20.63704176,323.1004717,48.67996024,292.6558756,56.03763085,349.3476213,55.9295787,364.0605726,-371.0316989,267.8573667,-422.573161,163.8650244,-439.3200233,-231.7208966,-426.07727,-356.2259058,138.4182286,-1776.672574,320.3144241,-223.940659,320.2705456,-157.6419195,332.084291,93.31561047,330.1808339,140.8332664
Pgal1,galbana,7,15,9,-34.51662292,426.8214118,-30.66787135,418.1971795,-20.49520653,363.8030598,3.673053055,355.0371833,7.547026297,406.2065246,7.620578016,416.75785,-388.1215932,213.559871,-416.7488057,143.4138395,-387.0116322,-299.9706555,-387.7798391,-410.1733876,1.868822772,-1697.86897,405.0770055,-367.6307899,415.3876165,-234.0460473,426.9894689,84.77307483,397.178,181.1198558
Pgal1,galbana,8,15,8,-44.0707372,328.1953574,-49.36894665,321.3649211,-43.18906804,302.0174916,-16.68376193,291.2595139,-17.79221978,320.3359521,-16.59736924,327.4285987,-324.3518683,212.9436084,-359.0552467,149.5689793,-418.3416152,-76.70973389,-430.1795329,-163.9589205,151.4487161,-1783.084936,452.8862984,-387.6646971,453.0703104,-255.8327915,350.3735573,177.0791222,311.8514836,237.0575345
Pgal1,galbana,9,15,7,-0.370935401,419.4526965,-2.831563063,405.1942281,9.227028307,368.1796752,32.94142976,374.741639,42.29485793,400.3736352,47.05431413,418.4233325,-397.4707013,160.7892034,-453.7395784,53.13850675,-478.6078381,-332.8224247,-480.5551117,-415.9756659,-80.77564565,-1658.594833,474.0349958,-314.146065,480.0431189,-225.2786041,422.7906878,131.5998628,385.964941,214.9248135
Pgal1,galbana,10,15,6,-58.26018528,476.9829137,-52.65743465,463.4278254,-45.6221247,407.657154,-11.3704691,404.0507146,-16.51470584,455.0700582,-17.22519065,469.1184295,-485.2878945,181.8839162,-507.0308378,103.4435456,-476.4839242,-325.5487081,-448.7172779,-432.8850905,109.8702527,-1435.563857,497.0095077,-485.788362,506.5603838,-370.4532831,517.2058564,-55.91571119,488.5240441,144.5204547
Pgal1,galbana,11,15,5,-71.33558864,523.6660579,-66.91234742,505.7305889,-61.71293019,443.1034332,-30.90896097,375.5704553,-29.6477768,483.2090029,-30.71981428,507.3385648,-438.1972499,292.2001429,-480.5448676,143.4496163,-438.4502158,-436.7169514,-384.2839758,-553.9815434,157.3862699,-1237.063481,435.5429495,-614.2612799,470.612515,-424.1305366,493.3519458,-65.31633214,475.8200471,57.20226179
Pgal1,galbana,12,15,4,-46.50200725,420.5991582,-46.12617605,398.6986097,-28.86570325,222.6528437,15.28003528,330.7487964,20.60969038,403.1297368,10.28680384,430.3355138,-420.5732034,230.7173092,-490.1355507,71.80106282,-534.2794817,-227.9720558,-535.3658971,-356.1402308,37.69615181,-1581.798937,580.0815862,-445.4324646,581.449861,-333.6888797,447.9417091,170.046366,408.5021819,266.3031715
Pgal1,galbana,13,15,3,-45.01524261,467.6588961,-48.74251671,444.9517187,-54.60923027,386.6544406,-0.564109329,320.0721546,15.64448772,411.0578953,16.80769339,443.9127308,-440.8247747,261.6157936,-502.8239269,128.3222027,-568.5980292,-354.8038495,-541.6760487,-477.0836231,88.77771036,-1447.089978,532.4547376,-497.1337124,564.5530098,-312.5873845,515.6738813,50.35055687,468.9423582,174.1021586
Pgal1,galbana,14,15,2,-2.345824777,420.2819296,1.021895181,401.2603555,9.287266978,344.4101979,41.91034259,368.5439882,53.64607519,421.1961491,46.05237757,451.8881448,-525.0800004,43.54478956,-553.9435572,-76.032708,-558.9811799,-246.8257263,-540.7339209,-345.8237371,-74.70091473,-1491.857295,551.2853629,-406.2563782,564.1032668,-232.6460414,512.9811041,127.2619142,475.4977066,221.0544169
Pgal1,galbana,15,15,1,-18.72130329,422.2702374,-19.53428373,383.0115282,-4.943295303,302.8039555,78.37074853,284.2849836,75.8761457,386.1821928,76.35109528,422.1975121,-404.8301475,272.3511124,-463.959952,176.8764896,-594.4699293,-383.2800574,-621.1016418,-544.4354579,-36.054728,-1474.24419,600.1116325,-497.9452438,562.2221106,-169.4129685,402.6370094,155.4094992,368.0465388,263.9304068
Pgal2,galbana,1,17,17,-37.42788165,203.912423,-31.30300161,188.7057463,-28.34888116,159.9308693,3.121177468,154.9323102,8.883726022,188.5386965,10.63480487,202.8551211,-182.3533014,141.0703839,-198.1754318,106.9682986,-209.882747,64.16315725,-219.2959418,27.7669515,7.985154479,-1777.253035,228.3866848,20.07178681,233.5903793,60.86686315,216.3864706,110.7674075,197.7987889,146.7030205
Pgal2,galbana,2,17,16,5.895314753,520.6930438,12.49005792,494.4862699,-1.460252528,167.8213302,46.49580327,379.1817038,56.13616886,500.7682069,56.61192702,520.6911182,-378.6584334,7.162926601,-383.8728983,-72.3114491,-395.6616874,-302.6732648,-390.0727779,-369.5537193,-136.0077812,-1616.727885,356.7977434,-238.9701746,377.4306314,-127.2505532,390.5191855,21.54663186,383.3569986,115.1358143
Pgal2,galbana,3,17,15,7.217020142,391.4802849,7.743363207,379.8811483,7.829539931,354.4568204,37.74404569,361.8525819,39.08151957,377.1392917,39.45363057,390.1998465,-338.1833407,211.4341026,-388.6159285,149.9939933,-438.2284786,-337.8267168,-431.0907571,-414.7015787,-22.65803924,-1728.207669,397.4350577,-333.5354139,404.6575972,-250.9851172,360.025633,189.6264796,317.5891371,259.1919458
Pgal2,galbana,4,17,14,69.3858336,530.0369272,71.34884893,511.4114946,11.28352497,81.99672878,94.53555055,463.5591588,104.7861092,515.3489853,103.4812523,529.037142,-402.2824872,-108.1154535,-402.080556,-190.2214738,-415.5023709,-401.5016312,-412.0533128,-448.1729958,-239.6278422,-1372.48921,296.5524711,-392.8734645,331.0375316,-264.2106801,408.3683059,237.1626878,380.7671411,309.0317845
Pgal2,galbana,5,17,13,96.36426399,482.6103196,96.15283195,466.2843464,-11.1155225,-5.751750454,122.5055783,456.1866009,134.2157209,471.6458865,133.7157121,482.285873,-399.0202017,-55.36983975,-426.3675938,-149.7208969,-435.5899559,-416.0337717,-440.418473,-462.8849523,-325.4287216,-1426.198687,347.3710802,-228.9548897,350.6930113,-163.0468448,384.7869832,243.2090501,372.1352867,305.7395558
Pgal2,galbana,6,17,12,33.27392429,532.77065,33.97523912,513.5226533,17.19749727,164.8052434,64.62975368,448.9375467,64.97691811,523.966577,67.19598011,538.7712757,-419.5039904,-27.86409018,-419.4884683,-107.931152,-416.2602457,-367.612381,-418.9571118,-449.9277371,-137.3990476,-1478.756897,359.1428654,-370.0973729,347.4217776,-281.4290526,422.0586272,141.9409907,401.736281,218.9037454
Pgal2,galbana,7,17,11,-55.60023141,410.7420474,-53.97249333,398.1769494,-50.50943879,369.4418985,-24.70973549,313.9627969,-24.99697508,381.7614068,-25.98297238,398.8844681,-348.043017,244.7089834,-381.1854698,192.1652294,-381.7936504,-299.7556795,-359.6178078,-370.8148879,-19.45181319,-1693.062877,476.1413536,-438.4272213,472.4809654,-312.0497174,405.2196358,165.1126373,372.0216498,239.1539656
Pgal2,galbana,8,17,10,-46.85154132,369.1868175,-42.21270931,356.2978716,-23.19631054,321.7964705,3.585843061,337.4527488,-3.911205348,361.2506773,-9.890670601,369.7752411,-395.6325167,258.5077873,-442.7373988,198.4612203,-510.2065935,-245.1062022,-501.0992802,-336.7498142,101.8508315,-1697.73894,472.3785039,-220.9249772,477.1701069,-130.6847759,469.2606942,-16.48111356,451.4922469,74.95698845
Pgal2,galbana,9,17,9,-37.99012954,470.5867053,-40.25982962,462.3764322,-36.31202353,428.0565295,-14.9145227,410.83122,-10.65645325,432.6311656,-11.27368116,444.4673894,-382.4130245,237.3810399,-413.5294326,182.3517673,-377.147651,-468.7684962,-353.8660279,-542.8092231,-14.82571056,-1458.126873,420.1974975,-536.4298881,433.356984,-462.9164276,424.9527491,163.7686658,414.6812558,236.5999932
